Index,Title,Sentiment,Class,Entity1
115,,0.2833333333333334,,Verstappen
115,,0.2833333333333334,,
116,  Deze F1-coureurs werden in 2020 Driver of the Day  ,0.33694444444444444,Positive,
116,,0.33694444444444444,,
116,,0.33694444444444444,,
117,  Red Bull zal vertrekkende titelsponsor Aston Martin niet vervangen  ,0.2669444444444445,Positive,Red Bull
117,,0.2669444444444445,,
117,,0.2669444444444445,,
118,  Lees terug - Het liveblog van donderdag 17 december 2020  ,0.16860360360360366,Positive,
118,,0.16860360360360366,,
118,,0.16860360360360366,,
119,  Ricciardo: F1 moet andere lay-out Yas Marina Circuit overwegen  ,0.041555555555555554,Neutral,Ricciardo
119,,0.041555555555555554,,
119,,0.041555555555555554,,
120,  Formule 1 nog zeker vijf jaar op Interlagos dankzij nieuwe deal  ,0.1494642857142857,Neutral,
120,,0.1494642857142857,,
120,,0.1494642857142857,,
121,"  GPUpdate Podcast: Vierde plek Albon 'too little, too late'  ",0.1710526315789474,Positive,Albon
121,,0.1710526315789474,,
121,,0.1710526315789474,,
122,  Grosjean geopereerd aan gewrichtsband van linkerhand  ,0.05403846153846155,Neutral,Grosjean
122,,0.05403846153846155,,
122,,0.05403846153846155,,
123,"  Interview: Toto Wolff over de toekomst van Formule 1, budgetplafond en meer  ",0.23200032552083338,Positive,
123,,0.23200032552083338,,
123,,0.23200032552083338,,
124,  Gesprekken over motorbevriezing geven Red Bull hoop op Honda-deal  ,0.1621666666666667,Positive,Red Bull
124,,0.1621666666666667,,
124,,0.1621666666666667,,
125,  Mazepin verliest rechtszaak over mislukte aankoop Force India  ,0.11015151515151515,Neutral,
125,,0.11015151515151515,,
125,,0.11015151515151515,,
126,  Deze coureurs reden in 2020 de snelste ronde tijdens een Grand Prix  ,0.33157894736842114,Positive,
126,,0.33157894736842114,,
126,,0.33157894736842114,,
127,"  Coronel: ""Red Bull moet voor Perez gaan als teamgenoot Verstappen""  ",0.16072222222222224,Positive,Verstappen
127,,0.16072222222222224,,Perez
127,,0.16072222222222224,,Red Bull
128,  Mercedes lovend over snelheid De Vries bij Formule 1-testdebuut  ,0.31368421052631584,Positive,Mercedes
128,,0.31368421052631584,,
128,,0.31368421052631584,,
129,"  De Vries onder indruk van Mercedes W11: ""Van een andere planeet""  ",0.25520000000000004,Positive,Mercedes
129,,0.25520000000000004,,
129,,0.25520000000000004,,
130,  Vandoorne bedankt Mercedes na ‘unieke testkans’ in Abu Dhabi  ,0.11294117647058825,Neutral,Mercedes
130,,0.11294117647058825,,
130,,0.11294117647058825,,
131,  Achter de schermen: Wat te verwachten van nieuwe Verstappen-docu?  ,0.22280158730158736,Positive,Verstappen
131,,0.22280158730158736,,
131,,0.22280158730158736,,
132,  Vandoorne leidt halverwege rookietest voor oud-teamgenoot Alonso  ,0.11333333333333333,Neutral,
132,,0.11333333333333333,,
132,,0.11333333333333333,,
133,  Masi verklaart uitstel onderzoek Sainz tot na GP Abu Dhabi  ,0.25279411764705884,Positive,Sainz
133,,0.25279411764705884,,
133,,0.25279411764705884,,
134,  Ricciardo 'voldaan' na ommekeer Renault tijdens F1-seizoen 2020  ,0.1360897435897436,Neutral,Ricciardo
134,,0.1360897435897436,,Renault
134,,0.1360897435897436,,
135,  Red Bull sleept wederom Fastest Pitstop Award in de wacht  ,0.4027777777777779,Positive,Red Bull
135,,0.4027777777777779,,
135,,0.4027777777777779,,
136,  GPUpdate Podcast: Een zwaluw maakt nog geen zomer  ,0.17182539682539683,Positive,
136,,0.17182539682539683,,
136,,0.17182539682539683,,
137,"  Jos Verstappen: ""Mooie zege, maar win nog liever eerste race 2021""  ",0.2461666666666666,Positive,Verstappen
137,,0.2461666666666666,,
137,,0.2461666666666666,,
138,  Verstappen ziet 2021 als ‘grootste kans’ op titelstrijd in F1  ,0.15975490196078435,Positive,Verstappen
138,,0.15975490196078435,,
138,,0.15975490196078435,,
139,  Hamilton ziet in Red Bull bedreiging voor Mercedes in 2021  ,0.13106060606060604,Neutral,Hamilton
139,,0.13106060606060604,,Red Bull
139,,0.13106060606060604,,Mercedes
