Index,Title,Link
62,  Wie mit Sainz: McLaren hofft auf regen Austausch zwischen Ricciardo und Norris  ,https://de.motorsport.com/f1/news/wie-mit-sainz-mclaren-hofft-auf-regen-austausch-zwischen-ricciardo-und-norris-20122301/4931017/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
68,"  Lewis Hamilton: F1-Strafen wie 2020 ""werden nicht wieder passieren""  ",https://de.motorsport.com/f1/news/lewis-hamilton-f1-strafen-wie-2020-werden-nicht-wieder-passieren-20122208/4930885/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
69,  Pierre Gasly: 2020 war das aufregendste Jahr meiner Karriere  ,https://de.motorsport.com/f1/news/pierre-gasly-2020-war-das-aufregendste-jahr-meiner-karriere-20122205/4930815/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
70,  Valtteri Bottas: Wie Pech seinen Formel-1-Titelkampf 2020 beeinträchtigt hat  ,https://de.motorsport.com/f1/news/valtteri-bottas-wie-pech-seinen-formel-1-titelkampf-2020-beeintraechtigt-hat-20122204/4930774/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
71,"  Andreas Seidl: Sainz hat bei McLaren alles gelernt, was er für Ferrari braucht  ",https://de.motorsport.com/f1/news/andreas-seidl-sainz-hat-bei-mclaren-alles-gelernt-was-er-fuer-ferrari-braucht-20122107/4930501/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
72,"  Gerhard Berger: Vettels Abschiedslied war ""eine gute Geste""  ",https://de.motorsport.com/f1/news/gerhard-berger-vettels-abschiedslied-war-eine-gute-geste-20122105/4930456/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
73,  Valtteri Bottas plant erneute Teilnahme an der Lappland-Rallye  ,https://de.motorsport.com/f1/news/valtteri-bottas-plant-erneute-teilnahme-an-der-lappland-rallye-20122104/4930396/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
74,"  Hamilton in der WM-PK: ""Dankbar, dass wir Rennen fahren konnten""  ",https://de.motorsport.com/f1/news/hamilton-in-der-wm-pk-dankbar-dass-wir-rennen-fahren-konnten-20122103/4930370/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
75,  Bewegendes Video: Racing Point schenkt Sergio Perez seinen Siegerpokal  ,https://de.motorsport.com/f1/news/bewegendes-video-racing-point-schenkt-sergio-perez-seinen-siegerpokal-20122102/4930320/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
76,  Sebastian Vettel: Wie ihm Hamilton über den Ferrari-Schock hinweggeholfen hat  ,https://de.motorsport.com/f1/news/sebastian-vettel-wie-ihm-hamilton-ueber-den-ferrari-schock-hinweggeholfen-hat-20122002/4929914/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
77,  Der Formel-1-Samstag im Rückblick: Best of Social Media  ,https://de.motorsport.com/f1/news/der-formel-1-samstag-im-rueckblick-best-of-social-media-20121911/4929777/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
78,  Verstappen bei WM-PK: Wäre sowieso nicht Weltmeister geworden  ,https://de.motorsport.com/f1/news/verstappen-bei-wm-pk-waere-sowieso-nicht-weltmeister-geworden-20121904/4929521/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
79,  Gänsehaut-Momente vor der Webcam: Das war die FIA-Gala 2020!  ,https://de.motorsport.com/f1/news/gaensehaut-momente-vor-der-webcam-das-war-die-fia-gala-2020-20121903/4929515/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
0,  Abu Dhabi: Warum war Mercedes im Qualifying langsamer als 2019?  ,https://de.motorsport.com/f1/news/abu-dhabi-warum-war-mercedes-im-qualifying-langsamer-als-2019-20121814/4929270/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
1,  Cyril Abiteboul gibt zu: Renault wird Daniel Ricciardo vermissen  ,https://de.motorsport.com/f1/news/cyril-abiteboul-gibt-zu-renault-wird-daniel-ricciardo-vermissen-20121813/4929234/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
2,"  Nach Alonso-Demo im R25: Formel 1 sollte daraus lernen, findet Wolff  ",https://de.motorsport.com/f1/news/nach-alonso-demo-im-r25-formel-1-sollte-daraus-lernen-findet-wolff-20121707/4928584/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
3,"  Ricciardo kritisiert: F1-Saisonfinale in Abu Dhabi wie ""ein langes Zeitfahren""  ",https://de.motorsport.com/f1/news/ricciardo-kritisiert-f1-saisonfinale-in-abu-dhabi-wie-ein-langes-zeitfahren-20121705/4928467/?filters%5Bchampionship%5D%5B0%5D%5Btitle%5D=Formel+1+2020&filters%5Bchampionship%5D%5B0%5D%5Bvalue%5D=2871
